jour;categorie;value
2019-05-15;Professionnels;3991378687.0
2019-08-11;Entreprises;8040239321.0
2019-09-05;Résidentiels;10407763750.0
2019-09-06;PME / PMI;4729761616.0
2019-09-21;Résidentiels;11221777942.0
2019-09-24;Résidentiels;10458696660.0
2019-10-14;Résidentiels;11631533210.0
2019-10-29;Entreprises;14042442042.0
2019-11-10;Professionnels;4652715935.0
2020-02-14;Résidentiels;21307185549.0
2020-02-19;Résidentiels;22013479684.0
2020-04-12;PME / PMI;2573108840.0
2020-04-14;PME / PMI;3785199033.0
2020-04-14;Entreprises;10459691298.0
2020-04-28;PME / PMI;3606028256.0
2020-05-10;Professionnels;2823994324.0
2020-05-11;PME / PMI;3781391873.0
2020-05-14;PME / PMI;4264679475.0
2020-06-04;Professionnels;3519835694.0
2020-06-04;Résidentiels;11031594006.0
2020-06-28;Résidentiels;11897176169.0
2020-06-30;Résidentiels;10890713746.0
2020-07-07;Professionnels;3639131412.0
2020-07-24;PME / PMI;4889735167.0
2020-07-27;Résidentiels;11531887320.0
2020-08-01;Professionnels;3762402042.0
2020-08-01;Résidentiels;12205159117.0
2020-08-08;Résidentiels;12136377724.0
2020-08-15;Professionnels;3356624431.0
2020-09-11;PME / PMI;4714944117.0
2020-09-14;Résidentiels;11121946376.0
2020-09-27;PME / PMI;3299803050.0
2020-10-08;Entreprises;13882004348.0
2020-11-06;PME / PMI;5064921620.0
2020-12-02;Professionnels;5800007075.0
2021-01-07;PME / PMI;4168751024.0
2021-01-07;Résidentiels;31528930963.0
2021-01-10;Entreprises;12417783308.0
2021-03-01;Résidentiels;21117129452.0
2021-03-03;PME / PMI;3117697916.0
2021-03-03;Entreprises;15749359517.0
2021-04-28;Professionnels;3906217438.0
2021-05-19;Entreprises;15248669453.0
2021-06-13;Entreprises;10707490524.0
2021-07-04;Professionnels;2946855100.0
2021-07-04;Résidentiels;11569018919.0
2021-07-13;Résidentiels;10988198215.0
2021-07-20;Professionnels;3966033360.0
2021-07-20;Résidentiels;11198078612.0
2021-08-15;Résidentiels;11581687051.0
2021-09-11;Résidentiels;11057301740.0
2021-09-20;PME / PMI;2905655018.0
2021-09-20;Professionnels;3639301836.0
2021-09-20;Résidentiels;11006128452.0
2021-10-21;PME / PMI;2927661013.0
2021-11-06;Entreprises;12725374201.0
2021-12-04;Entreprises;13283159738.0
2021-12-08;Résidentiels;25962276178.0
2021-12-13;Résidentiels;24361088620.0
2022-01-12;PME / PMI;4066006812.0
2022-01-13;Professionnels;6831952916.0
2022-02-01;Résidentiels;26115697226.0
2022-02-02;Professionnels;6048162129.0
2017-03-19;Entreprises;8879951524.0
2017-03-29;Entreprises;14229235709.0
2017-04-10;Entreprises;13044342871.0
2017-04-17;Professionnels;3446600150.0
2017-05-23;Résidentiels;10905506729.0
2017-05-23;Entreprises;14060923546.0
2017-05-30;Professionnels;3766651388.0
2017-05-31;Professionnels;3735986930.0
2017-06-10;Résidentiels;11029871151.0
2017-06-11;Professionnels;2970423037.0
2017-07-11;PME / PMI;5082370213.0
2017-07-28;Entreprises;13323208361.0
2017-08-01;Professionnels;3722368251.0
2017-08-01;Entreprises;12964932740.0
2017-08-11;Résidentiels;10186808540.0
2017-08-26;Résidentiels;11162615870.0
2017-09-03;Professionnels;3025086358.0
2017-09-11;Résidentiels;11349304734.0
2017-10-18;Entreprises;14178905622.0
2017-11-25;Résidentiels;21486657083.0
2017-12-23;PME / PMI;5306544584.0
2018-01-14;Entreprises;9741700358.0
2018-01-26;Résidentiels;22748463328.0
2018-02-11;Entreprises;10010775156.0
2018-05-03;Résidentiels;14790506106.0
2018-06-06;Entreprises;14260045352.0
2018-06-25;Professionnels;3491309210.0
2018-06-25;Entreprises;13492468515.0
2018-07-01;Entreprises;9682722109.0
2018-07-11;Résidentiels;10127592980.0
2018-07-25;Résidentiels;10705538268.0
2018-08-12;Professionnels;3134097554.0
2018-11-08;PME / PMI;6090869202.0
2018-12-28;Résidentiels;27554167752.0
2019-01-24;PME / PMI;7666416262.0
2019-03-19;Résidentiels;20514397086.0
2019-03-20;PME / PMI;5950578816.0
2019-03-24;Entreprises;8895200288.0
2019-04-17;Professionnels;4512401646.0
2019-05-17;PME / PMI;4925139866.0
2019-05-30;Résidentiels;12063143955.0
2019-05-30;Entreprises;10364688849.0
2019-06-03;Professionnels;3541774364.0
2019-06-14;PME / PMI;4943602973.0
2019-06-16;Entreprises;8541923755.0
2019-06-27;Professionnels;4291281471.0
2019-07-09;Résidentiels;10305195869.0
2019-07-13;Professionnels;3675027048.0
2019-08-23;Entreprises;12423397129.0
2019-10-08;Entreprises;14065098312.0
2019-10-12;Résidentiels;12827113297.0
2019-10-15;Résidentiels;11703420641.0
2019-10-16;Résidentiels;12695390240.0
2019-11-22;Entreprises;14345344356.0
2019-11-23;Résidentiels;22339166405.0
2019-11-23;Entreprises;10504740454.0
2020-01-09;Professionnels;5844300679.0
2020-01-09;Résidentiels;21427859829.0
2020-02-01;PME / PMI;5016613445.0
2020-03-01;PME / PMI;4413333837.0
2020-03-01;Entreprises;9307744454.0
2020-03-10;Entreprises;14490806299.0
2020-04-07;PME / PMI;3853681557.0
2020-04-07;Professionnels;3473995357.0
2020-04-07;Entreprises;10761917227.0
2020-04-10;PME / PMI;3542984365.0
2020-04-10;Entreprises;10351172539.0
2020-04-17;Professionnels;3203713800.0
2020-04-30;Professionnels;3292922909.0
2020-05-27;PME / PMI;4040178157.0
2020-06-01;Professionnels;2948899554.0
2020-06-01;Entreprises;9209885896.0
2020-06-07;Professionnels;2919987348.0
2020-06-10;Professionnels;3524414566.0
2020-06-16;Entreprises;12836286490.0
2020-06-18;PME / PMI;4464259543.0
2020-06-18;Professionnels;3559419541.0
2020-07-02;Professionnels;3751789858.0
2020-07-02;Résidentiels;10866154668.0
2020-07-04;Entreprises;9862449635.0
2020-08-17;Entreprises;11274827805.0
2020-08-19;PME / PMI;4601626824.0
2020-08-19;Résidentiels;10876669518.0
2020-08-30;Professionnels;3002272465.0
2020-08-30;Résidentiels;11835014938.0
2020-09-01;Résidentiels;10868462887.0
2020-09-07;Résidentiels;10957660273.0
2020-09-10;Entreprises;13966019835.0
2020-10-16;PME / PMI;5564205315.0
2020-10-16;Professionnels;5051840610.0
2020-11-17;PME / PMI;5251360183.0
2020-11-22;Résidentiels;24043524225.0
2020-11-27;Professionnels;5066888385.0
2020-12-03;Résidentiels;24525175479.0
2020-12-09;Professionnels;6272063624.0
2021-01-06;PME / PMI;4097631615.0
2021-01-06;Entreprises;17611680896.0
2021-01-09;PME / PMI;3586741600.0
2021-01-25;Entreprises;16859654736.0
2021-01-31;Résidentiels;24008224237.0
2021-02-08;Professionnels;5959439970.0
2021-02-14;Entreprises;12456879583.0
2021-03-26;Résidentiels;19012845577.0
2021-04-29;PME / PMI;2747187762.0
2021-05-21;PME / PMI;2779783594.0
2021-05-21;Professionnels;4102427896.0
2021-05-29;Professionnels;3429510156.0
2021-05-31;PME / PMI;2648222507.0
2021-06-09;PME / PMI;2768287285.0
2021-07-09;Professionnels;3699216950.0
2021-07-16;Entreprises;14904907416.0
2021-09-15;Résidentiels;11020354470.0
2021-09-15;Entreprises;16082194498.0
2021-09-30;Entreprises;15598851673.0
2021-10-27;Entreprises;16063014746.0
2021-11-18;Professionnels;5584874869.0
2021-12-22;PME / PMI;4288575128.0
2021-12-22;Entreprises;17257608962.0
2022-01-04;Résidentiels;21292307739.0
2022-01-16;PME / PMI;3174725943.0
2022-02-07;Résidentiels;22980456041.0
2022-02-09;PME / PMI;3723131259.0
2022-02-16;Entreprises;17049297160.0
2019-12-30;Professionnels;5905345035.0
2020-01-24;PME / PMI;7003699467.0
2020-01-24;Professionnels;6653111107.0
2017-03-09;PME / PMI;6002445798.0
2017-03-09;Professionnels;5560589322.0
2017-03-21;Professionnels;5239917148.0
2017-04-25;Professionnels;4578807352.0
2017-06-09;Résidentiels;10377582460.0
2017-06-16;Professionnels;4037115975.0
2017-06-16;Résidentiels;10712096993.0
2017-06-16;Entreprises;14406934079.0
2017-07-14;PME / PMI;3616020392.0
2017-07-16;Entreprises;9224782988.0
2017-07-17;Résidentiels;10969474566.0
2017-07-31;PME / PMI;4835892750.0
2017-08-09;Entreprises;11390686216.0
2017-08-14;Professionnels;3447343196.0
2017-08-14;Entreprises;9999789525.0
2017-09-04;PME / PMI;4685299425.0
2017-10-03;Entreprises;14177472404.0
2017-10-27;PME / PMI;4670273832.0
2017-11-17;PME / PMI;6050438549.0
2017-11-17;Entreprises;14410666336.0
2017-11-19;Professionnels;4831194542.0
2018-01-01;Professionnels;4940896988.0
2018-01-04;Entreprises;14106811482.0
2018-01-29;PME / PMI;6811699814.0
2018-01-29;Entreprises;14432709888.0
2018-02-25;PME / PMI;5400309413.0
2018-02-25;Entreprises;10218777458.0
2018-03-19;Résidentiels;26733690309.0
2018-03-23;PME / PMI;6591731899.0
2018-04-22;Professionnels;2856809096.0
2018-04-22;Résidentiels;12201334986.0
2018-04-25;PME / PMI;4718787914.0
2018-04-25;Entreprises;13921593320.0
2018-06-02;Professionnels;3308083749.0
2018-06-11;Résidentiels;11111690287.0
2018-07-31;Résidentiels;10799204097.0
2018-08-07;PME / PMI;5242573277.0
2018-08-07;Entreprises;12822745647.0
2018-08-13;Entreprises;11085367591.0
2018-09-11;PME / PMI;4973754448.0
2018-09-15;Résidentiels;10971816524.0
2018-09-15;Entreprises;10055744700.0
2018-09-29;PME / PMI;3888084614.0
2018-09-29;Professionnels;3718002433.0
2018-10-09;Résidentiels;11763106938.0
2018-10-11;Résidentiels;11119864187.0
2018-10-24;PME / PMI;5128580894.0
2018-10-24;Entreprises;14051662363.0
2019-01-03;Entreprises;14109372880.0
2019-01-07;Professionnels;6550312780.0
2019-01-23;Professionnels;6966232920.0
2019-03-10;Résidentiels;19875112645.0
2019-04-10;PME / PMI;5556740811.0
2019-04-11;PME / PMI;5638074727.0
2019-04-21;PME / PMI;3378372381.0
2019-05-02;Résidentiels;13770618160.0
2019-05-03;Entreprises;13054195791.0
2019-06-11;PME / PMI;4934973259.0
2019-07-12;Professionnels;3977749074.0
2019-09-10;Entreprises;13801657232.0
2019-09-11;Professionnels;3818683601.0
2019-09-18;PME / PMI;4758889692.0
2019-09-29;Professionnels;3207877000.0
2019-09-29;Résidentiels;12169571143.0
2019-09-30;Entreprises;13230149279.0
2019-10-04;PME / PMI;4945432674.0
2019-10-04;Entreprises;13467756045.0
2019-10-26;PME / PMI;3872108111.0
2019-10-26;Professionnels;4048807725.0
2019-11-09;Résidentiels;22258862285.0
2019-11-17;Entreprises;9582701370.0
2019-11-25;Entreprises;13991808349.0
2019-12-20;Résidentiels;19773580972.0
2019-12-21;PME / PMI;4919775025.0
2020-01-03;PME / PMI;6275236741.0
2020-01-22;PME / PMI;7085013534.0
2020-01-22;Résidentiels;28229023865.0
2020-01-26;Résidentiels;26516923851.0
2020-02-05;PME / PMI;6424930788.0
2020-02-16;Entreprises;9132273725.0
2020-02-18;PME / PMI;6116569477.0
2020-02-29;PME / PMI;5064781919.0
2020-04-02;Professionnels;4051352673.0
2020-05-23;Professionnels;3103463298.0
2020-05-30;Professionnels;3182881425.0
2020-06-11;Professionnels;3617553038.0
2020-06-26;Entreprises;13267198282.0
2020-07-05;PME / PMI;3295120868.0
2020-07-05;Entreprises;8886623147.0
2020-07-11;PME / PMI;4025204994.0
2020-07-11;Professionnels;3496537988.0
2020-07-28;Professionnels;3938945849.0
2020-08-18;Entreprises;12085453375.0
2020-09-09;Entreprises;13883790360.0
2020-09-30;PME / PMI;4930430943.0
2020-10-09;Entreprises;13268342160.0
2020-11-30;Entreprises;13930383017.0
2021-01-18;Résidentiels;28671433077.0
2021-02-10;PME / PMI;3967151557.0
2021-02-10;Professionnels;6357179845.0
2021-03-17;Entreprises;16354941242.0
2021-04-09;Résidentiels;19506856461.0
2021-04-15;Professionnels;4773443289.0
2021-05-14;Entreprises;12126446074.0
2021-06-02;Résidentiels;11290542940.0
2021-06-04;Résidentiels;11235837525.0
2021-06-10;Professionnels;3855939955.0
2021-06-20;Professionnels;3050859146.0
2021-06-29;Entreprises;15536829858.0
2021-07-07;PME / PMI;2870808287.0
2021-07-08;Résidentiels;10886456919.0
2021-07-18;PME / PMI;2108863603.0
2021-07-18;Entreprises;10756038339.0
2021-08-07;PME / PMI;2324579708.0
2021-08-07;Professionnels;3274895307.0
2021-08-12;PME / PMI;2726247975.0
2021-08-12;Professionnels;3688390249.0
2021-08-29;Résidentiels;11559310123.0
2021-09-21;Résidentiels;10802769280.0
2021-09-23;Résidentiels;10860284127.0
2021-09-27;Entreprises;14935356727.0
2021-10-19;PME / PMI;2965535790.0
2021-10-19;Résidentiels;13332651398.0
2021-12-09;Entreprises;18199156512.0
2021-12-25;Professionnels;4484393709.0
2022-01-10;Entreprises;17232642907.0
2022-02-13;PME / PMI;2788352531.0
2017-04-05;Résidentiels;14704943667.0
2017-04-26;Professionnels;4895332010.0
2017-05-21;PME / PMI;3271114199.0
2017-06-17;Entreprises;10739518902.0
2017-06-21;PME / PMI;5564310698.0
2017-07-23;PME / PMI;3674274263.0
2017-08-04;Professionnels;3901218024.0
2017-09-02;Professionnels;3491258415.0
2017-09-21;Résidentiels;12194996574.0
2017-09-24;Professionnels;3207345393.0
2017-10-22;Résidentiels;15188698539.0
2017-11-12;PME / PMI;4216384843.0
2017-11-18;Professionnels;5380142844.0
2017-11-20;Professionnels;5905818473.0
2017-11-20;Entreprises;14457707045.0
2017-11-27;Entreprises;14716702409.0
2018-01-20;Entreprises;10930741570.0
2018-01-23;PME / PMI;6777074046.0
2018-05-08;PME / PMI;3065217798.0
2018-05-12;PME / PMI;3671293536.0
2018-06-07;Résidentiels;10514919729.0
2018-06-17;Résidentiels;11492371278.0
2018-06-19;Professionnels;3782886705.0
2018-06-19;Résidentiels;10459725668.0
2018-06-19;Entreprises;14465619970.0
2018-06-21;Professionnels;3886227088.0
2018-06-27;Entreprises;14800856715.0
2018-06-29;Professionnels;3908056989.0
2018-07-22;PME / PMI;3797279862.0
2018-08-10;Professionnels;3563238706.0
2018-08-14;Entreprises;11519406833.0
2018-09-07;Professionnels;3932459392.0
2018-11-27;PME / PMI;6814606870.0
2018-12-15;PME / PMI;5802147696.0
2019-01-10;PME / PMI;7297136813.0
2019-02-10;PME / PMI;4703534827.0
2019-03-07;Professionnels;5337017251.0
2019-03-21;Professionnels;5136351360.0
2019-03-29;Résidentiels;16639690160.0
2019-04-19;Professionnels;4142301293.0
2019-04-26;Professionnels;4421453711.0
2019-04-30;PME / PMI;5202648077.0
2019-04-30;Professionnels;4321253594.0
2019-05-13;PME / PMI;4959095539.0
2019-05-14;PME / PMI;5081071149.0
2019-06-02;Professionnels;3064443110.0
2019-07-04;Résidentiels;10933164878.0
2019-07-11;Professionnels;3942421295.0
2019-07-11;Résidentiels;10489822525.0
2019-07-15;Entreprises;13631664941.0
2019-07-18;Résidentiels;10330680858.0
2019-08-30;PME / PMI;4808305790.0
2019-09-12;Professionnels;3913345692.0
2019-09-26;PME / PMI;4906056746.0
2019-10-02;Résidentiels;11226125788.0
2019-10-03;Professionnels;4153741060.0
2019-10-03;Résidentiels;11931029549.0
2019-10-09;PME / PMI;5033472811.0
2019-11-19;PME / PMI;6933580479.0
2019-11-28;Professionnels;5494826679.0
2019-12-17;Résidentiels;20306247276.0
2019-12-17;Entreprises;14199910897.0
2019-12-18;Entreprises;14248795665.0
2020-01-12;Professionnels;5250413198.0
2020-01-12;Résidentiels;26321120500.0
2020-02-13;PME / PMI;6344557217.0
2020-02-20;Professionnels;5551458112.0
2020-03-20;Professionnels;3529242184.0
2020-03-23;PME / PMI;4403938041.0
2020-03-24;Résidentiels;19868375175.0
2020-04-03;Professionnels;3938918068.0
2020-04-06;PME / PMI;3896813010.0
2020-05-02;PME / PMI;3017454789.0
2020-05-02;Professionnels;3165110975.0
2020-06-08;Professionnels;3381944844.0
2020-06-17;Professionnels;3492953692.0
2020-07-12;PME / PMI;3497932214.0
2020-07-14;Résidentiels;11326171764.0
2020-07-18;Résidentiels;11427300847.0
2020-10-01;Résidentiels;12937613683.0
2020-10-10;PME / PMI;3997612290.0
2020-10-10;Professionnels;4045982277.0
2020-10-13;Entreprises;14059123503.0
2020-11-03;Entreprises;13632354078.0
2020-11-11;Résidentiels;17617753477.0
2020-11-15;Résidentiels;17534643009.0
2020-12-04;Professionnels;5866173625.0
2020-12-06;Résidentiels;28164879841.0
2020-12-07;Entreprises;14222283948.0
2020-12-13;Résidentiels;26016075034.0
2020-12-19;PME / PMI;4563147608.0
2020-12-30;Résidentiels;28125932733.0
2021-02-18;Professionnels;5472665681.0
2021-03-19;Professionnels;5425055909.0
2021-04-11;PME / PMI;2223208140.0
2021-04-20;Entreprises;15140588134.0
2021-06-01;Professionnels;3701732532.0
2021-06-06;PME / PMI;1947979341.0
2021-06-08;PME / PMI;2778242156.0
2021-06-08;Résidentiels;11129257226.0
2021-07-14;Entreprises;11730199600.0
2021-07-27;PME / PMI;2824477301.0
2021-07-27;Professionnels;3837209046.0
2021-07-27;Entreprises;15462365082.0
2021-09-10;Professionnels;3981525369.0
2021-10-25;Professionnels;4505665841.0
2021-11-23;Entreprises;17692432235.0
2021-12-28;Entreprises;13170033838.0
2021-12-29;Entreprises;12995785088.0
2022-01-09;Résidentiels;26528761146.0
2022-01-31;Professionnels;6184172495.0
2017-02-20;PME / PMI;6305603463.0
2017-02-20;Entreprises;14129660223.0
2017-03-11;Résidentiels;18270166603.0
2017-03-11;Entreprises;10207142678.0
2017-05-27;Entreprises;10013920580.0
2017-06-02;Résidentiels;10656199045.0
2017-06-23;Résidentiels;11024091249.0
2017-06-29;PME / PMI;4967836790.0
2017-07-24;PME / PMI;4854975945.0
2017-07-24;Professionnels;3514068137.0
2017-09-26;Entreprises;14277772525.0
2017-10-12;Entreprises;14383006482.0
2017-10-24;Résidentiels;13652457629.0
2017-11-21;PME / PMI;6653113693.0
2017-11-21;Résidentiels;21056303298.0
2017-11-21;Entreprises;15019584356.0
2017-12-06;Entreprises;15587167307.0
2017-12-29;Professionnels;6911873782.0
2018-01-17;PME / PMI;6927351886.0
2018-01-25;PME / PMI;6440555140.0
2018-02-09;Résidentiels;30464754155.0
2018-02-10;Professionnels;6578219126.0
2018-03-09;PME / PMI;6265364693.0
2018-03-09;Résidentiels;21526761642.0
2018-03-10;PME / PMI;5122020586.0
2018-03-10;Entreprises;10439768606.0
2018-03-14;Professionnels;5560061647.0
2018-04-03;PME / PMI;6161747442.0
2018-04-04;Résidentiels;17851413295.0
2018-04-04;Entreprises;14556846208.0
2018-04-30;PME / PMI;4307604131.0
2018-05-02;Entreprises;13148217174.0
2018-06-04;Professionnels;3469994838.0
2018-06-30;Résidentiels;11560915623.0
2018-07-02;PME / PMI;5136336441.0
2018-07-15;Résidentiels;11100325343.0
2018-07-15;Entreprises;9420657719.0
2018-07-21;PME / PMI;4361060498.0
2018-07-21;Entreprises;10362713354.0
2018-07-28;Entreprises;10359155053.0
2018-08-20;PME / PMI;4780858317.0
2018-08-20;Résidentiels;10511216589.0
2018-08-30;Résidentiels;10299917932.0
2018-08-31;Résidentiels;10362384614.0
2018-09-05;PME / PMI;4845239221.0
2018-11-05;PME / PMI;5704641372.0
2018-11-05;Entreprises;13512629727.0
2018-12-12;Professionnels;6447791319.0
2018-12-24;Entreprises;9895514898.0
2019-01-08;Résidentiels;25915031567.0
2019-01-29;Résidentiels;28032435824.0
2019-01-31;Entreprises;15690157305.0
2019-02-01;Entreprises;14761023746.0
2019-03-22;Résidentiels;17713362427.0
2019-03-22;Entreprises;13841288911.0
2019-04-27;Résidentiels;15494693021.0
2019-04-27;Entreprises;9900203072.0
2019-06-05;Entreprises;14049549941.0
2019-06-19;PME / PMI;5014398421.0
2019-06-19;Professionnels;3686920584.0
2019-06-19;Résidentiels;10337842623.0
2019-06-30;PME / PMI;3694548896.0
2019-06-30;Résidentiels;12687206384.0
2019-09-16;Résidentiels;10664930287.0
2019-09-17;PME / PMI;4908465260.0
2019-09-17;Professionnels;3961564303.0
2019-10-07;Entreprises;13158437302.0
2019-12-05;Professionnels;6713838295.0
2020-01-14;PME / PMI;6496193350.0
2020-02-09;Résidentiels;23450375632.0
2020-03-11;PME / PMI;5224435046.0
